"version_season","season_name","season","episode","castaway_id","castaway","challenge_type","result"
"US30","Survivor: Worlds Apart",30,1,"US0451","Joe","Immunity and Reward","Won"
"US30","Survivor: Worlds Apart",30,1,"US0452","Jenn","Immunity and Reward","Won"
"US30","Survivor: Worlds Apart",30,1,"US0458","Will","Immunity and Reward","Won"
"US30","Survivor: Worlds Apart",30,2,"US0446","Lindsey","Immunity and Reward","Lost"
"US30","Survivor: Worlds Apart",30,2,"US0449","Kelly","Immunity and Reward","Lost"
"US30","Survivor: Worlds Apart",30,2,"US0455","Dan","Immunity and Reward","Lost"
"US30","Survivor: Worlds Apart",30,2,"US0456","Sierra","Immunity and Reward","Lost"
"US30","Survivor: Worlds Apart",30,2,"US0457","Rodney","Immunity and Reward","Lost"
"US30","Survivor: Worlds Apart",30,2,"US0460","Mike","Immunity and Reward","Lost"
"US30","Survivor: Worlds Apart",30,2,"US0447","Max","Immunity and Reward","Won"
"US30","Survivor: Worlds Apart",30,2,"US0448","Joaquin","Immunity and Reward","Won"
"US30","Survivor: Worlds Apart",30,2,"US0453","Shirin","Immunity and Reward","Won"
"US30","Survivor: Worlds Apart",30,2,"US0454","Tyler","Immunity and Reward","Won"
"US30","Survivor: Worlds Apart",30,2,"US0459","Carolyn","Immunity and Reward","Won"
"US30","Survivor: Worlds Apart",30,2,"US0444","Vince","Immunity and Reward","Lost"
"US30","Survivor: Worlds Apart",30,2,"US0445","Nina","Immunity and Reward","Lost"
"US30","Survivor: Worlds Apart",30,2,"US0450","Hali","Immunity and Reward","Lost"
"US30","Survivor: Worlds Apart",30,2,"US0451","Joe","Immunity and Reward","Lost"
"US30","Survivor: Worlds Apart",30,2,"US0452","Jenn","Immunity and Reward","Lost"
"US30","Survivor: Worlds Apart",30,2,"US0458","Will","Immunity and Reward","Lost"
"US30","Survivor: Worlds Apart",30,3,"US0446","Lindsey","Immunity and Reward","Won"
"US30","Survivor: Worlds Apart",30,3,"US0449","Kelly","Immunity and Reward","Won"
"US30","Survivor: Worlds Apart",30,3,"US0455","Dan","Immunity and Reward","Won"
"US30","Survivor: Worlds Apart",30,3,"US0456","Sierra","Immunity and Reward","Won"
"US30","Survivor: Worlds Apart",30,3,"US0457","Rodney","Immunity and Reward","Won"
"US30","Survivor: Worlds Apart",30,3,"US0460","Mike","Immunity and Reward","Won"
"US30","Survivor: Worlds Apart",30,3,"US0447","Max","Immunity and Reward","Won"
"US30","Survivor: Worlds Apart",30,3,"US0448","Joaquin","Immunity and Reward","Won"
"US30","Survivor: Worlds Apart",30,3,"US0453","Shirin","Immunity and Reward","Won"
"US30","Survivor: Worlds Apart",30,3,"US0454","Tyler","Immunity and Reward","Won"
"US30","Survivor: Worlds Apart",30,3,"US0459","Carolyn","Immunity and Reward","Won"
"US30","Survivor: Worlds Apart",30,3,"US0445","Nina","Immunity and Reward","Lost"
"US30","Survivor: Worlds Apart",30,3,"US0450","Hali","Immunity and Reward","Lost"
"US30","Survivor: Worlds Apart",30,3,"US0451","Joe","Immunity and Reward","Lost"
"US30","Survivor: Worlds Apart",30,3,"US0452","Jenn","Immunity and Reward","Lost"
"US30","Survivor: Worlds Apart",30,3,"US0458","Will","Immunity and Reward","Lost"
"US30","Survivor: Worlds Apart",30,4,"US0446","Lindsey","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,4,"US0449","Kelly","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,4,"US0455","Dan","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,4,"US0456","Sierra","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,4,"US0457","Rodney","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,4,"US0460","Mike","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,4,"US0447","Max","Immunity","Won"
"US30","Survivor: Worlds Apart",30,4,"US0448","Joaquin","Immunity","Won"
"US30","Survivor: Worlds Apart",30,4,"US0453","Shirin","Immunity","Won"
"US30","Survivor: Worlds Apart",30,4,"US0454","Tyler","Immunity","Won"
"US30","Survivor: Worlds Apart",30,4,"US0459","Carolyn","Immunity","Won"
"US30","Survivor: Worlds Apart",30,4,"US0450","Hali","Immunity","Won"
"US30","Survivor: Worlds Apart",30,4,"US0451","Joe","Immunity","Won"
"US30","Survivor: Worlds Apart",30,4,"US0452","Jenn","Immunity","Won"
"US30","Survivor: Worlds Apart",30,4,"US0458","Will","Immunity","Won"
"US30","Survivor: Worlds Apart",30,5,"US0448","Joaquin","Immunity","Won"
"US30","Survivor: Worlds Apart",30,5,"US0451","Joe","Immunity","Won"
"US30","Survivor: Worlds Apart",30,5,"US0454","Tyler","Immunity","Won"
"US30","Survivor: Worlds Apart",30,5,"US0455","Dan","Immunity","Won"
"US30","Survivor: Worlds Apart",30,5,"US0456","Sierra","Immunity","Won"
"US30","Survivor: Worlds Apart",30,5,"US0457","Rodney","Immunity","Won"
"US30","Survivor: Worlds Apart",30,5,"US0460","Mike","Immunity","Won"
"US30","Survivor: Worlds Apart",30,5,"US0447","Max","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,5,"US0449","Kelly","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,5,"US0450","Hali","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,5,"US0452","Jenn","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,5,"US0453","Shirin","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,5,"US0458","Will","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,5,"US0459","Carolyn","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,6,"US0448","Joaquin","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,6,"US0451","Joe","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,6,"US0454","Tyler","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,6,"US0455","Dan","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,6,"US0456","Sierra","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,6,"US0457","Rodney","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,6,"US0460","Mike","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,6,"US0449","Kelly","Immunity","Won"
"US30","Survivor: Worlds Apart",30,6,"US0450","Hali","Immunity","Won"
"US30","Survivor: Worlds Apart",30,6,"US0452","Jenn","Immunity","Won"
"US30","Survivor: Worlds Apart",30,6,"US0453","Shirin","Immunity","Won"
"US30","Survivor: Worlds Apart",30,6,"US0458","Will","Immunity","Won"
"US30","Survivor: Worlds Apart",30,6,"US0459","Carolyn","Immunity","Won"
"US30","Survivor: Worlds Apart",30,7,"US0449","Kelly","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,7,"US0450","Hali","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,7,"US0451","Joe","Immunity","Won"
"US30","Survivor: Worlds Apart",30,7,"US0452","Jenn","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,7,"US0453","Shirin","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,7,"US0454","Tyler","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,7,"US0455","Dan","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,7,"US0456","Sierra","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,7,"US0457","Rodney","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,7,"US0458","Will","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,7,"US0459","Carolyn","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,7,"US0460","Mike","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,8,"US0450","Hali","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,8,"US0451","Joe","Immunity","Won"
"US30","Survivor: Worlds Apart",30,8,"US0452","Jenn","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,8,"US0453","Shirin","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,8,"US0454","Tyler","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,8,"US0455","Dan","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,8,"US0456","Sierra","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,8,"US0457","Rodney","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,8,"US0458","Will","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,8,"US0459","Carolyn","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,8,"US0460","Mike","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,9,"US0451","Joe","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,9,"US0452","Jenn","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,9,"US0453","Shirin","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,9,"US0454","Tyler","Immunity","Won"
"US30","Survivor: Worlds Apart",30,9,"US0455","Dan","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,9,"US0456","Sierra","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,9,"US0457","Rodney","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,9,"US0458","Will","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,9,"US0459","Carolyn","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,9,"US0460","Mike","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,10,"US0452","Jenn","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,10,"US0453","Shirin","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,10,"US0454","Tyler","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,10,"US0455","Dan","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,10,"US0456","Sierra","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,10,"US0457","Rodney","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,10,"US0458","Will","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,10,"US0459","Carolyn","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,10,"US0460","Mike","Immunity","Won"
"US30","Survivor: Worlds Apart",30,11,"US0453","Shirin","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,11,"US0454","Tyler","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,11,"US0455","Dan","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,11,"US0456","Sierra","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,11,"US0457","Rodney","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,11,"US0458","Will","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,11,"US0459","Carolyn","Immunity","Won"
"US30","Survivor: Worlds Apart",30,11,"US0460","Mike","Immunity","Won"
"US30","Survivor: Worlds Apart",30,12,"US0454","Tyler","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,12,"US0455","Dan","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,12,"US0456","Sierra","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,12,"US0457","Rodney","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,12,"US0458","Will","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,12,"US0459","Carolyn","Immunity","Won"
"US30","Survivor: Worlds Apart",30,12,"US0460","Mike","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,13,"US0455","Dan","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,13,"US0456","Sierra","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,13,"US0457","Rodney","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,13,"US0458","Will","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,13,"US0459","Carolyn","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,13,"US0460","Mike","Immunity","Won"
"US30","Survivor: Worlds Apart",30,14,"US0456","Sierra","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,14,"US0457","Rodney","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,14,"US0458","Will","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,14,"US0459","Carolyn","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,14,"US0460","Mike","Immunity","Won"
"US30","Survivor: Worlds Apart",30,14,"US0457","Rodney","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,14,"US0458","Will","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,14,"US0459","Carolyn","Immunity","Lost"
"US30","Survivor: Worlds Apart",30,14,"US0460","Mike","Immunity","Won"
"US31","Survivor: Cambodia",31,1,"US0021","Kimmi","Immunity and Reward","Won"
"US31","Survivor: Cambodia",31,1,"US0105","Andrew","Immunity and Reward","Won"
"US31","Survivor: Cambodia",31,1,"US0280","Stephen","Immunity and Reward","Won"
"US31","Survivor: Cambodia",31,1,"US0295","Monica","Immunity and Reward","Won"
"US31","Survivor: Cambodia",31,1,"US0406","Ciera","Immunity and Reward","Won"
"US31","Survivor: Cambodia",31,1,"US0419","Tasha","Immunity and Reward","Won"
"US31","Survivor: Cambodia",31,1,"US0422","Kass","Immunity and Reward","Won"
"US31","Survivor: Cambodia",31,1,"US0433","Jeremy","Immunity and Reward","Won"
"US31","Survivor: Cambodia",31,1,"US0439","Keith","Immunity and Reward","Won"
"US31","Survivor: Cambodia",31,1,"US0451","Joe","Immunity and Reward","Won"
"US31","Survivor: Cambodia",31,1,"US0015","Kelly","Immunity and Reward","Lost"
"US31","Survivor: Cambodia",31,1,"US0023","Jeff","Immunity and Reward","Lost"
"US31","Survivor: Cambodia",31,1,"US0180","Terry","Immunity and Reward","Lost"
"US31","Survivor: Cambodia",31,1,"US0233","Peih-Gee","Immunity and Reward","Lost"
"US31","Survivor: Cambodia",31,1,"US0383","Abi-Maria","Immunity and Reward","Lost"
"US31","Survivor: Cambodia",31,1,"US0402","Vytas","Immunity and Reward","Lost"
"US31","Survivor: Cambodia",31,1,"US0421","Spencer","Immunity and Reward","Lost"
"US31","Survivor: Cambodia",31,1,"US0423","Woo","Immunity and Reward","Lost"
"US31","Survivor: Cambodia",31,1,"US0429","Kelley","Immunity and Reward","Lost"
"US31","Survivor: Cambodia",31,1,"US0453","Shirin","Immunity and Reward","Lost"
"US31","Survivor: Cambodia",31,2,"US0021","Kimmi","Immunity and Reward","Won"
"US31","Survivor: Cambodia",31,2,"US0105","Andrew","Immunity and Reward","Won"
"US31","Survivor: Cambodia",31,2,"US0280","Stephen","Immunity and Reward","Won"
"US31","Survivor: Cambodia",31,2,"US0295","Monica","Immunity and Reward","Won"
"US31","Survivor: Cambodia",31,2,"US0406","Ciera","Immunity and Reward","Won"
"US31","Survivor: Cambodia",31,2,"US0419","Tasha","Immunity and Reward","Won"
"US31","Survivor: Cambodia",31,2,"US0422","Kass","Immunity and Reward","Won"
"US31","Survivor: Cambodia",31,2,"US0433","Jeremy","Immunity and Reward","Won"
"US31","Survivor: Cambodia",31,2,"US0439","Keith","Immunity and Reward","Won"
"US31","Survivor: Cambodia",31,2,"US0451","Joe","Immunity and Reward","Won"
"US31","Survivor: Cambodia",31,2,"US0015","Kelly","Immunity and Reward","Lost"
"US31","Survivor: Cambodia",31,2,"US0023","Jeff","Immunity and Reward","Lost"
"US31","Survivor: Cambodia",31,2,"US0180","Terry","Immunity and Reward","Lost"
"US31","Survivor: Cambodia",31,2,"US0233","Peih-Gee","Immunity and Reward","Lost"
"US31","Survivor: Cambodia",31,2,"US0383","Abi-Maria","Immunity and Reward","Lost"
"US31","Survivor: Cambodia",31,2,"US0421","Spencer","Immunity and Reward","Lost"
"US31","Survivor: Cambodia",31,2,"US0423","Woo","Immunity and Reward","Lost"
"US31","Survivor: Cambodia",31,2,"US0429","Kelley","Immunity and Reward","Lost"
"US31","Survivor: Cambodia",31,2,"US0453","Shirin","Immunity and Reward","Lost"
"US31","Survivor: Cambodia",31,3,"US0023","Jeff","Immunity","Lost"
"US31","Survivor: Cambodia",31,3,"US0105","Andrew","Immunity","Lost"
"US31","Survivor: Cambodia",31,3,"US0233","Peih-Gee","Immunity","Lost"
"US31","Survivor: Cambodia",31,3,"US0383","Abi-Maria","Immunity","Lost"
"US31","Survivor: Cambodia",31,3,"US0419","Tasha","Immunity","Lost"
"US31","Survivor: Cambodia",31,3,"US0423","Woo","Immunity","Lost"
"US31","Survivor: Cambodia",31,3,"US0015","Kelly","Immunity","Won"
"US31","Survivor: Cambodia",31,3,"US0021","Kimmi","Immunity","Won"
"US31","Survivor: Cambodia",31,3,"US0280","Stephen","Immunity","Won"
"US31","Survivor: Cambodia",31,3,"US0295","Monica","Immunity","Won"
"US31","Survivor: Cambodia",31,3,"US0421","Spencer","Immunity","Won"
"US31","Survivor: Cambodia",31,3,"US0433","Jeremy","Immunity","Won"
"US31","Survivor: Cambodia",31,3,"US0180","Terry","Immunity","Won"
"US31","Survivor: Cambodia",31,3,"US0406","Ciera","Immunity","Won"
"US31","Survivor: Cambodia",31,3,"US0422","Kass","Immunity","Won"
"US31","Survivor: Cambodia",31,3,"US0429","Kelley","Immunity","Won"
"US31","Survivor: Cambodia",31,3,"US0439","Keith","Immunity","Won"
"US31","Survivor: Cambodia",31,3,"US0451","Joe","Immunity","Won"
"US31","Survivor: Cambodia",31,4,"US0023","Jeff","Immunity","Lost"
"US31","Survivor: Cambodia",31,4,"US0105","Andrew","Immunity","Lost"
"US31","Survivor: Cambodia",31,4,"US0383","Abi-Maria","Immunity","Lost"
"US31","Survivor: Cambodia",31,4,"US0419","Tasha","Immunity","Lost"
"US31","Survivor: Cambodia",31,4,"US0423","Woo","Immunity","Lost"
"US31","Survivor: Cambodia",31,4,"US0015","Kelly","Immunity","Won"
"US31","Survivor: Cambodia",31,4,"US0021","Kimmi","Immunity","Won"
"US31","Survivor: Cambodia",31,4,"US0280","Stephen","Immunity","Won"
"US31","Survivor: Cambodia",31,4,"US0295","Monica","Immunity","Won"
"US31","Survivor: Cambodia",31,4,"US0421","Spencer","Immunity","Won"
"US31","Survivor: Cambodia",31,4,"US0433","Jeremy","Immunity","Won"
"US31","Survivor: Cambodia",31,4,"US0180","Terry","Immunity","Won"
"US31","Survivor: Cambodia",31,4,"US0406","Ciera","Immunity","Won"
"US31","Survivor: Cambodia",31,4,"US0422","Kass","Immunity","Won"
"US31","Survivor: Cambodia",31,4,"US0429","Kelley","Immunity","Won"
"US31","Survivor: Cambodia",31,4,"US0439","Keith","Immunity","Won"
"US31","Survivor: Cambodia",31,4,"US0451","Joe","Immunity","Won"
"US31","Survivor: Cambodia",31,5,"US0105","Andrew","Immunity","Won"
"US31","Survivor: Cambodia",31,5,"US0383","Abi-Maria","Immunity","Won"
"US31","Survivor: Cambodia",31,5,"US0419","Tasha","Immunity","Won"
"US31","Survivor: Cambodia",31,5,"US0423","Woo","Immunity","Won"
"US31","Survivor: Cambodia",31,5,"US0015","Kelly","Immunity","Lost"
"US31","Survivor: Cambodia",31,5,"US0021","Kimmi","Immunity","Lost"
"US31","Survivor: Cambodia",31,5,"US0280","Stephen","Immunity","Lost"
"US31","Survivor: Cambodia",31,5,"US0295","Monica","Immunity","Lost"
"US31","Survivor: Cambodia",31,5,"US0421","Spencer","Immunity","Lost"
"US31","Survivor: Cambodia",31,5,"US0433","Jeremy","Immunity","Lost"
"US31","Survivor: Cambodia",31,5,"US0180","Terry","Immunity","Won"
"US31","Survivor: Cambodia",31,5,"US0406","Ciera","Immunity","Won"
"US31","Survivor: Cambodia",31,5,"US0422","Kass","Immunity","Won"
"US31","Survivor: Cambodia",31,5,"US0429","Kelley","Immunity","Won"
"US31","Survivor: Cambodia",31,5,"US0439","Keith","Immunity","Won"
"US31","Survivor: Cambodia",31,5,"US0451","Joe","Immunity","Won"
"US31","Survivor: Cambodia",31,6,"US0021","Kimmi","Immunity","Won"
"US31","Survivor: Cambodia",31,6,"US0280","Stephen","Immunity","Won"
"US31","Survivor: Cambodia",31,6,"US0419","Tasha","Immunity","Won"
"US31","Survivor: Cambodia",31,6,"US0429","Kelley","Immunity","Won"
"US31","Survivor: Cambodia",31,6,"US0433","Jeremy","Immunity","Won"
"US31","Survivor: Cambodia",31,6,"US0439","Keith","Immunity","Won"
"US31","Survivor: Cambodia",31,6,"US0451","Joe","Immunity","Won"
"US31","Survivor: Cambodia",31,6,"US0015","Kelly","Immunity","Lost"
"US31","Survivor: Cambodia",31,6,"US0105","Andrew","Immunity","Lost"
"US31","Survivor: Cambodia",31,6,"US0383","Abi-Maria","Immunity","Lost"
"US31","Survivor: Cambodia",31,6,"US0406","Ciera","Immunity","Lost"
"US31","Survivor: Cambodia",31,6,"US0421","Spencer","Immunity","Lost"
"US31","Survivor: Cambodia",31,6,"US0422","Kass","Immunity","Lost"
"US31","Survivor: Cambodia",31,6,"US0423","Woo","Immunity","Lost"
"US31","Survivor: Cambodia",31,7,"US0015","Kelly","Immunity","Lost"
"US31","Survivor: Cambodia",31,7,"US0021","Kimmi","Immunity","Lost"
"US31","Survivor: Cambodia",31,7,"US0105","Andrew","Immunity","Lost"
"US31","Survivor: Cambodia",31,7,"US0280","Stephen","Immunity","Lost"
"US31","Survivor: Cambodia",31,7,"US0383","Abi-Maria","Immunity","Lost"
"US31","Survivor: Cambodia",31,7,"US0406","Ciera","Immunity","Lost"
"US31","Survivor: Cambodia",31,7,"US0419","Tasha","Immunity","Lost"
"US31","Survivor: Cambodia",31,7,"US0421","Spencer","Immunity","Lost"
"US31","Survivor: Cambodia",31,7,"US0422","Kass","Immunity","Lost"
"US31","Survivor: Cambodia",31,7,"US0429","Kelley","Immunity","Lost"
"US31","Survivor: Cambodia",31,7,"US0433","Jeremy","Immunity","Lost"
"US31","Survivor: Cambodia",31,7,"US0439","Keith","Immunity","Lost"
"US31","Survivor: Cambodia",31,7,"US0451","Joe","Immunity","Won"
"US31","Survivor: Cambodia",31,8,"US0015","Kelly","Immunity","Lost"
"US31","Survivor: Cambodia",31,8,"US0021","Kimmi","Immunity","Lost"
"US31","Survivor: Cambodia",31,8,"US0105","Andrew","Immunity","Lost"
"US31","Survivor: Cambodia",31,8,"US0280","Stephen","Immunity","Lost"
"US31","Survivor: Cambodia",31,8,"US0383","Abi-Maria","Immunity","Lost"
"US31","Survivor: Cambodia",31,8,"US0406","Ciera","Immunity","Lost"
"US31","Survivor: Cambodia",31,8,"US0419","Tasha","Immunity","Lost"
"US31","Survivor: Cambodia",31,8,"US0421","Spencer","Immunity","Lost"
"US31","Survivor: Cambodia",31,8,"US0429","Kelley","Immunity","Lost"
"US31","Survivor: Cambodia",31,8,"US0433","Jeremy","Immunity","Lost"
"US31","Survivor: Cambodia",31,8,"US0439","Keith","Immunity","Lost"
"US31","Survivor: Cambodia",31,8,"US0451","Joe","Immunity","Won"
"US31","Survivor: Cambodia",31,9,"US0015","Kelly","Immunity","Lost"
"US31","Survivor: Cambodia",31,9,"US0021","Kimmi","Immunity","Lost"
"US31","Survivor: Cambodia",31,9,"US0280","Stephen","Immunity","Lost"
"US31","Survivor: Cambodia",31,9,"US0383","Abi-Maria","Immunity","Lost"
"US31","Survivor: Cambodia",31,9,"US0406","Ciera","Immunity","Lost"
"US31","Survivor: Cambodia",31,9,"US0419","Tasha","Immunity","Lost"
"US31","Survivor: Cambodia",31,9,"US0421","Spencer","Immunity","Lost"
"US31","Survivor: Cambodia",31,9,"US0429","Kelley","Immunity","Lost"
"US31","Survivor: Cambodia",31,9,"US0433","Jeremy","Immunity","Lost"
"US31","Survivor: Cambodia",31,9,"US0439","Keith","Immunity","Lost"
"US31","Survivor: Cambodia",31,9,"US0451","Joe","Immunity","Won"
"US31","Survivor: Cambodia",31,10,"US0021","Kimmi","Immunity","Lost"
"US31","Survivor: Cambodia",31,10,"US0280","Stephen","Immunity","Lost"
"US31","Survivor: Cambodia",31,10,"US0383","Abi-Maria","Immunity","Lost"
"US31","Survivor: Cambodia",31,10,"US0406","Ciera","Immunity","Lost"
"US31","Survivor: Cambodia",31,10,"US0419","Tasha","Immunity","Lost"
"US31","Survivor: Cambodia",31,10,"US0421","Spencer","Immunity","Lost"
"US31","Survivor: Cambodia",31,10,"US0429","Kelley","Immunity","Lost"
"US31","Survivor: Cambodia",31,10,"US0433","Jeremy","Immunity","Lost"
"US31","Survivor: Cambodia",31,10,"US0439","Keith","Immunity","Lost"
"US31","Survivor: Cambodia",31,10,"US0451","Joe","Immunity","Won"
"US31","Survivor: Cambodia",31,11,"US0021","Kimmi","Immunity","Lost"
"US31","Survivor: Cambodia",31,11,"US0280","Stephen","Immunity","Lost"
"US31","Survivor: Cambodia",31,11,"US0383","Abi-Maria","Immunity","Lost"
"US31","Survivor: Cambodia",31,11,"US0419","Tasha","Immunity","Lost"
"US31","Survivor: Cambodia",31,11,"US0421","Spencer","Immunity","Won"
"US31","Survivor: Cambodia",31,11,"US0429","Kelley","Immunity","Lost"
"US31","Survivor: Cambodia",31,11,"US0433","Jeremy","Immunity","Lost"
"US31","Survivor: Cambodia",31,11,"US0439","Keith","Immunity","Lost"
"US31","Survivor: Cambodia",31,11,"US0451","Joe","Immunity","Lost"
"US31","Survivor: Cambodia",31,12,"US0021","Kimmi","Immunity","Lost"
"US31","Survivor: Cambodia",31,12,"US0383","Abi-Maria","Immunity","Lost"
"US31","Survivor: Cambodia",31,12,"US0419","Tasha","Immunity","Lost"
"US31","Survivor: Cambodia",31,12,"US0421","Spencer","Immunity","Lost"
"US31","Survivor: Cambodia",31,12,"US0429","Kelley","Immunity","Won"
"US31","Survivor: Cambodia",31,12,"US0433","Jeremy","Immunity","Lost"
"US31","Survivor: Cambodia",31,12,"US0439","Keith","Immunity","Won"
"US31","Survivor: Cambodia",31,12,"US0451","Joe","Immunity","Lost"
"US31","Survivor: Cambodia",31,13,"US0021","Kimmi","Immunity","Lost"
"US31","Survivor: Cambodia",31,13,"US0383","Abi-Maria","Immunity","Lost"
"US31","Survivor: Cambodia",31,13,"US0419","Tasha","Immunity","Lost"
"US31","Survivor: Cambodia",31,13,"US0421","Spencer","Immunity","Won"
"US31","Survivor: Cambodia",31,13,"US0429","Kelley","Immunity","Lost"
"US31","Survivor: Cambodia",31,13,"US0433","Jeremy","Immunity","Lost"
"US31","Survivor: Cambodia",31,13,"US0439","Keith","Immunity","Lost"
"US31","Survivor: Cambodia",31,14,"US0021","Kimmi","Immunity","Lost"
"US31","Survivor: Cambodia",31,14,"US0419","Tasha","Immunity","Lost"
"US31","Survivor: Cambodia",31,14,"US0421","Spencer","Immunity","Won"
"US31","Survivor: Cambodia",31,14,"US0429","Kelley","Immunity","Lost"
"US31","Survivor: Cambodia",31,14,"US0433","Jeremy","Immunity","Lost"
"US31","Survivor: Cambodia",31,14,"US0439","Keith","Immunity","Lost"
"US31","Survivor: Cambodia",31,14,"US0419","Tasha","Immunity","Lost"
"US31","Survivor: Cambodia",31,14,"US0421","Spencer","Immunity","Lost"
"US31","Survivor: Cambodia",31,14,"US0429","Kelley","Immunity","Won"
"US31","Survivor: Cambodia",31,14,"US0433","Jeremy","Immunity","Lost"
"US31","Survivor: Cambodia",31,14,"US0439","Keith","Immunity","Lost"
"US31","Survivor: Cambodia",31,14,"US0419","Tasha","Immunity","Lost"
"US31","Survivor: Cambodia",31,14,"US0421","Spencer","Immunity","Lost"
"US31","Survivor: Cambodia",31,14,"US0429","Kelley","Immunity","Lost"
"US31","Survivor: Cambodia",31,14,"US0433","Jeremy","Immunity","Won"
"US32","Survivor: Kaoh Rong",32,1,"US0463","Liz","Immunity and Reward","Won"
"US32","Survivor: Kaoh Rong",32,1,"US0467","Peter","Immunity and Reward","Won"
"US32","Survivor: Kaoh Rong",32,1,"US0468","Neal","Immunity and Reward","Won"
"US32","Survivor: Kaoh Rong",32,1,"US0470","Debbie","Immunity and Reward","Won"
"US32","Survivor: Kaoh Rong",32,1,"US0474","Joe","Immunity and Reward","Won"
"US32","Survivor: Kaoh Rong",32,1,"US0477","Aubry","Immunity and Reward","Won"
